change,scopus_id,doi,title,year,journal,source_id,in_frame,first_authid,last_authid,byline_complete,local_phrase_verified,matched_families
added,85202595167,10.3390/designs8040080,Experimental Fitting of Efficiency Hill Chart for Kaplan Hydraulic Turbine,2024,Designs,21101024200,false,8366440000,57219207943,true,true,survey_design
added,85202823630,10.1007/s43545-022-00423-7,Interior design students’ perception of virtual reality,2022,SN Social Sciences,21101262281,true,57222227231,6602867472,true,true,survey_design
added,85202849264,10.1177/1532673X241269863,Taylor Swift as a Potential Celebrity Political Endorser,2025,American Politics Research,15559,true,36986524300,59308908200,true,true,survey_design
added,85203024413,10.1080/17457289.2024.2395352,Effects of threat sensitivity and issue concern on candidate preference,2026,Journal of Elections Public Opinion and Parties,5700165635,true,56003630600,56003917900,true,true,survey_design
added,85203256121,10.1186/s12885-024-12847-w,Acceptability of de-intensified screening for women at low risk of breast cancer: a randomised online experimental survey,2024,BMC Cancer,28747,true,57345463200,57191898211,true,true,survey_design
added,85203498995,10.1080/00224499.2024.2395481,Similar Employment of Coercion Strategies by Men and Women: Links Between Conformity to Traditional Masculine Ideologies and Sexual Coercion Following Sexual Rejection,2025,Journal of Sex Research,30084,true,58775993300,57195353740,true,false,
added,85203534762,10.1080/10503307.2024.2398085,Evaluation of male-specific psychoeducation for major depressive disorder compared to cognitive behavioral therapy psychoeducation: A randomized controlled investigation in mentally distressed men,2025,Psychotherapy Research,14080,false,57191273607,57224776494,true,false,
added,85203559216,10.1007/s11266-024-00684-1,Big Fish in a Small Pond: How Overqualified Volunteers Act,2024,Voluntas,15725,false,57205253129,58174923300,true,true,survey_design
added,85204155636,10.1177/14648849241284575,Behind the black box: The moderating role of the machine heuristic on the effect of transparency information about automated journalism on hostile media bias perception,2026,Journalism,5700176815,true,57861423000,57195994710,true,true,text_assignment
added,85204159513,10.1007/s11136-024-03776-z,Chinese utility weights for the EORTC cancer-specific utility instrument QLU-C10D,2024,Quality of Life Research,17732,true,57709946300,7103323829,true,true,survey_design
added,85204312930,10.1080/15567036.2024.2399297,Exploring direct injection strategies for improved combustion efficiency and emissions reduction in dual-fueled RCCI/compressed natural gas engine: A experimental survey,2024,Energy Sources Part A Recovery Utilization and Environmental Effects,4500151514,false,58242325100,59332889100,true,true,survey_design
added,85204484942,10.1111/asap.12428,"Attitudes on affirmative action targeted to help Black and Hispanic individuals: The roles of knowledge, race, and perceived discrimination",2024,Analyses of Social Issues and Public Policy,1100147103,true,59335539200,55940706500,true,true,text_assignment
added,85204540111,10.1177/0272989X241275191,Natural Frequencies Improve Public Understanding of Medical Test Results: An Experimental Study on Various Bayesian Inference Tasks with Multiple Scoring Methods and Non-Bayesian Reasoning Strategies,2024,Medical Decision Making,17792,true,58848016200,58848016200,true,true,survey_design
added,85204554454,10.1080/14693062.2024.2403560,Does information change public support for climate mitigation policies?,2024,Climate Policy,22524,true,56020850900,57269337600,true,false,
added,85204941273,10.1063/5.0225840,Short-time self-diffusion in binary colloidal suspensions,2024,Journal of Chemical Physics,28134,true,57822439600,35582509600,true,true,survey_design
added,85205035328,10.1007/s10602-024-09448-x,The national security state and the uses of militarism,2024,Constitutional Political Economy,24010,false,10141296300,57194441646,true,true,survey_design
added,85205151947,10.1001/jamahealthforum.2024.3305,Voter Support for Policies Associated with Child Health as National Campaign Priorities,2024,JAMA Health Forum,21101120622,true,57217676222,26643040300,true,true,survey_design
added,85205523999,10.1525/as.2024.2121910,The Effect of Elite Cues on Policy Attitudes through the Lens of Affective Polarization in Taiwan,2024,Asian Survey,15713,true,57217630636,57193153807,true,true,survey_design
added,85205551663,10.1016/j.inffus.2024.102720,Image colorization: A survey and dataset,2025,Information Fusion,26099,false,57189657913,56809060000,true,true,survey_design
added,85205771824,10.1073/pnas.2406823121,Legal provisions on medical aid in dying encode moral intuition,2024,Proceedings of the National Academy of Sciences of the United States of America,21121,true,36175853300,6504589688,true,true,survey_design
added,85206443995,10.1016/j.foodqual.2024.105342,"What role do attitudes, information and taste play in consumer preferences and willingness to pay for domestic alternatives to exotic superfoods?",2025,Food Quality and Preference,23161,true,57070340000,22235487800,true,false,
added,85206885939,10.1016/j.gerinurse.2024.10.010,Examination of a hope- and fear-based message targeting older adults who smoke: A randomized trial,2024,Geriatric Nursing,29037,true,56276562000,7202430258,true,true,text_assignment
added,85207125417,10.1093/pnasnexus/pgae358,Testing the social pressure hypothesis: Does in-party social pressure reduce out-party empathy?,2024,Pnas Nexus,21101186976,true,59293740400,59293740400,true,true,survey_design
added,85207155208,10.1016/j.fishres.2024.107202,"Designing a coastal monitoring marine biodiversity survey, using trammel nets and gillnets in Portugal",2025,Fisheries Research,12781,true,6701333407,57206906187,true,true,survey_design
added,85208370009,10.1017/XPS.2024.13,Transparent Corruption: The Effect of Illicit Connections and Trusted References on the Demand for Bureaucratic Intermediation,2025,Journal of Experimental Political Science,21100835891,true,57282638100,59399300500,true,true,survey_design
added,85208662406,10.1016/j.eatbeh.2024.101930,Using stereotype violation to shift causal understanding and attitudes about weight,2024,Eating Behaviors,13545,true,23006054100,57219272948,true,true,text_assignment
added,85208935499,10.1177/20563051241292578,Bot Versus Humans: Who Can Challenge Corporate Hypocrisy on Social Media?,2024,Social Media and Society,21100837352,true,59408878300,35369308400,true,true,survey_design
added,85208971947,10.1016/j.oceaneng.2024.119742,Experimental Investigation of the hydrodynamic and acoustic performance of a Gate Rudder® system over a conventional rudder,2024,Ocean Engineering,28339,false,57193307856,7003719021,true,true,survey_design
added,85209112139,10.34172/JLMS.2024.48,"Comparison of the Effects of Gluma Gel, Sensodyne Repair and Protect Toothpaste, and an 810 nm Low Power Diode Laser on the Closure of Dentinal Tubules: An In Vitro Study",2024,Journal of Lasers in Medical Sciences,21100211108,false,58772446800,56809401200,true,true,survey_design
added,85209403266,10.1016/j.appet.2024.107759,Effectiveness of the Eco-score food label: An information experiment combined with Nutri-score label in Belgium,2025,Appetite,29994,true,59255025500,56878254200,true,false,
added,85209634086,10.1093/abm/kaae063,Exposure to GLP-1 Receptor Agonist and Bariatric Surgery Use on Obesity Policy Support,2024,Annals of Behavioral Medicine,27473,true,57960134700,23006054100,true,false,
added,85209767628,10.1017/rep.2024.19,The Impact of Interior Immigration Enforcement on the Lives of Undocumented Immigrants,2024,Journal of Race Ethnicity and Politics,21100888814,true,55200581600,57222658148,true,true,embedded_design
added,85209773473,10.1186/s40359-024-02183-w,When a bleak future comes closer: interaction effects of emotion and temporal distance framing in climate change communication,2024,BMC Psychology,21100464683,true,57195072340,59419269700,true,true,survey_design
added,85209785457,10.1057/s41599-024-03929-y,"Effect of human sound component on the sociability of urban public spaces—a case study in Sheffield, UK",2024,Humanities and Social Sciences Communications,21101018925,true,57208746235,57304862200,true,true,survey_design
added,85209904852,10.1080/19419899.2024.2429764,"Predictors of perceptions toward blaming the victim, excusing the perpetrator, and supporting the victim in intimate partner violence scenarios involving transgender women",2025,Psychology and Sexuality,19700187621,true,57857581100,55929101500,true,true,text_assignment
added,85210177334,10.1080/13527266.2024.2431913,Actions speak louder than words: Brand activism effort effect on brand outcomes,2024,Journal of Marketing Communications,22954,false,57226489631,57206334106,true,true,survey_design
added,85210316094,10.1017/bpp.2024.42,"Shoves, nudges and combating misinformation: Evidence on a new approach",2024,Behavioural Public Policy,21101095132,true,57069687300,57209574175,true,false,
added,85210548057,10.1016/j.jebo.2024.106828,"Inequality, social mobility and redistributive preferences",2025,Journal of Economic Behavior and Organization,23865,true,15061377000,55322243200,true,false,
added,85212188197,10.1037/aca0000724,Creative Mindset Induction Affects Beliefs but Not Creative Task Performance,2024,Psychology of Aesthetics Creativity and the Arts,19500156812,true,49863733900,14422516800,true,true,text_assignment
added,85212244680,10.1136/bmjopen-2024-088525,Identifying attributes of effective cigar warnings: a choice-based conjoint experiment in an online survey of US adults who smoke cigars,2024,BMJ Open,19800188003,true,57189663069,35580485900,true,true,embedded_design
added,85212284360,10.1002/aepp.13490,Students' evaluations of teaching and grades in university agricultural programs: A tale of two countries,2025,Applied Economic Perspectives and Policy,19700176401,true,57222201565,6602931718,true,true,survey_design
added,85212322901,10.2196/60794,Investigating Older Adults’ Perceptions of AI Tools for Medication Decisions: Vignette-Based Experimental Survey,2024,Journal of Medical Internet Research,23709,true,57205264967,12764378700,true,true,survey_design
added,85212437334,10.1016/j.jtemin.2024.100180,A meta-analysis and experimental survey of heavy metals pollution in agricultural soils,2024,Journal of Trace Elements and Minerals,21101268977,false,57201364295,23493625000,true,true,survey_design
added,85212537942,10.3114/fuse.2025.15.02,Unearthing limestone fungal diversity: Description of seven novel species from Portugal,2025,Fungal Systematics and Evolution,21101048538,false,55612457900,57219373253,true,true,survey_design
added,85213005109,10.1016/j.tra.2024.104367,The energy efficiency paradox in electric vehicle adoption: Estimating the internal discount rate and the influences of behavioural factors,2025,Transportation Research Part A Policy and Practice,20891,false,57212755416,14013457600,true,true,survey_design
added,85213055079,10.1016/j.jecp.2024.106171,Processing order in short-term memory is spatially biased in children,2025,Journal of Experimental Child Psychology,15472,false,58298954400,15840340000,true,false,
added,85213223088,10.1037/aca0000721,"Measuring Storyworld Possible Selves in Depression Stories: Linguistic Features, Personal Relevance, and the Narrative Experience",2024,Psychology of Aesthetics Creativity and the Arts,19500156812,true,58242145600,56165925200,true,true,text_assignment
added,85214499120,10.1504/IJSMM.2024.143650,The effects of a sport team’s involvement regarding corporate social responsibility on fans’ pride and intention to donate: the moderating effects of urgency with involvement,2024,International Journal of Sport Management and Marketing,4700153009,false,57189990220,55959205800,true,true,survey_design
added,85214684292,10.32389/JEEG21-029,Distortions of Metallic Objects in EM34 Apparent Conductivity Readings,2024,Journal of Environmental and Engineering Geophysics,64002,false,59490879000,6506684773,true,true,survey_design
added,85215522152,10.1111/risa.17706,Decision-making under flood predictions: A risk perception study of coastal real estate,2025,Risk Analysis,26372,true,56897222200,35793320400,true,true,survey_design
added,85215526844,10.3389/fspor.2024.1472880,"Pre-service teachers' perceptions of physical, socioemotional and cognitive traits in gifted students: unveiling bias?",2024,Frontiers in Sports and Active Living,21101063028,true,17433935900,36634613500,true,false,
added,85215558566,10.4148/1051-0834.2553,Harvesting Trust: Exploring Credible Information Sources about Soil Health Practices for U.S. Wheat Farmers,2024,Journal of Applied Communications,21101245229,false,59522356900,57197722896,true,true,survey_design
added,85215709767,10.21522/TIJPH.2013.12.03.Art067,"Effect of Health Education Program on Knowledge, Attitude, and Practice Towards Tuberculosis among Nomads in Adamawa State, Nigeria",2024,Texila International Journal of Public Health,21101180438,false,56347039300,58222759900,true,true,survey_design
added,85216251753,10.1016/j.pec.2025.108652,Examining the impact of identity-safety cues on inclusion for adults with higher body weights in healthcare settings,2025,Patient Education and Counseling,22460,true,57207357396,59531149200,true,false,
added,85216785863,10.1111/bjir.12874,The Shift Premium: Evidence From a Discrete Choice Experiment,2025,British Journal of Industrial Relations,17743,false,56426514900,57219745024,true,true,embedded_design
added,85216943643,10.2196/53188,Latinx and White Adolescents’ Preferences for Latinx-Targeted Celebrity and Noncelebrity Food Advertisements: Experimental Survey Study,2025,Journal of Medical Internet Research,23709,true,26967451800,55740186400,true,true,survey_design
added,85217404978,10.1007/s10462-025-11107-y,An experimental survey of imbalanced learning algorithms for bankruptcy prediction,2025,Artificial Intelligence Review,24141,false,57204768491,25122512100,true,true,survey_design
added,85217506639,10.1016/j.mhp.2025.200406,"Population-level mental health literacy: A vignette-based study on prejudice, sexism, and recognition in prevention strategies for social anxiety in Ghana",2025,Mental Health and Prevention,21100265182,true,57224973204,24587727700,true,true,text_assignment
added,85217624205,10.1016/j.molliq.2025.127044,"Modeling and Experimental Survey on Inverse Emulsion terpolymerization of Acrylamide, Styrene and Maleic anhydride as Associative Amphiphilic Polymer",2025,Journal of Molecular Liquids,26965,false,59379881400,7006466561,true,true,survey_design
added,85217954332,10.53116/pgaflr.2022.2.4,"Why Mexicans (Dis)Obey the Law Social Norms, Legal Punishment and Pluralistic Ignorance",2022,Public Governance Administration and Finances Law Review,21101274767,false,57845544600,57845544600,true,true,survey_design
added,85218142455,10.1515/rle-2024-0049,Perceptions of Justice: Assessing the Perceived Effectiveness of Punishments by Artificial Intelligence versus Human Judges,2025,Review of Law and Economics,4500151526,false,23968938600,19639050500,true,true,survey_design
added,85218201037,10.1080/10640266.2025.2465153,The impact of patient weight on US mental health providers’ diagnosis of bulimia nervosa,2026,Eating Disorders,13547,false,58109539800,37461895000,true,true,text_assignment
added,85218748893,10.1037/pac0000795,"Who Deserves Access to Basic Human Rights? Incarceration, Illegal Acts, and Inferences About Deservingness",2025,Peace and Conflict,12793,true,55449751200,7402882449,true,true,text_assignment
added,85218751015,10.1007/s10640-025-00968-0,Targeting the Sin or the Sinner? Applying Kahneman’s Insights to Frame Environmental Messages for Better Waste Management,2025,Environmental and Resource Economics,20928,true,23968938600,19639050500,true,true,survey_design
added,85219136762,10.1016/j.gim.2025.101368,"Intersectionality in a sociogenomic world: How do race, disability, socioeconomic status, and polygenic prediction interact to affect perceptions of educational trajectories?",2025,Genetics in Medicine,22191,true,57002486700,36712496700,true,true,survey_design
added,85219747476,10.1111/pops.70004,Migration discourses from the radical right: Mapping and testing potential for political mobilization,2026,Political Psychology,22861,true,57189216510,57225019300,true,true,survey_design
added,85219750440,10.1007/s00778-024-00893-6,How good are multi-dimensional learned indexes? An experimental survey,2025,VLDB Journal,13646,false,57212478252,56442948300,true,true,survey_design
added,86000189890,10.1016/j.tjpad.2024.100036,American's overall and equity-based societal valuation of a disease-modifying Alzheimer's treatment: Results from a discrete choice experiment,2025,Journal of Prevention of Alzheimer S Disease,21100881252,false,55832726000,6701822405,true,false,
added,86000206820,10.1080/1068316X.2025.2470265,Evaluations of procedural justice: what drives practitioners’ support for interview procedures?,2025,Psychology Crime and Law,14027,true,15763483100,57221306611,true,true,survey_design
added,86000301581,10.1093/jaenfo/jnae007,Why do people think price fixing is unfair? An empirical legal study on public attitudes in the USA,2025,Journal of Antitrust Enforcement,21100856536,false,57226815054,59675261300,true,true,survey_design
added,86000379336,10.1080/00472778.2024.2326576,Formalization of annual performance feedback and employees’ job satisfaction in the SME context,2025,Journal of Small Business Management,28581,false,36677169100,55534500100,true,true,survey_design
added,86000593176,10.1080/21606544.2025.2471113,How do people read houses energy labels?,2025,Journal of Environmental Economics and Policy,21101045750,false,59450889400,59676363400,true,false,
added,86000645728,10.3390/su17052230,The Effect of Compulsive Hoarding Behavior on Consumers’ Two-Sided Responses,2025,Sustainability Switzerland,21100240100,true,59677258900,56155667400,true,true,survey_design
added,86000728350,10.1111/jors.12763,Regional Determinants of Attitudes Toward Immigrants in Germany,2025,Journal of Regional Science,13933,false,59682749700,7801644544,true,false,
added,86000737504,10.1177/01925121241251807,Voter reaction to the government’s refusal of natural disaster assistance: Experimental evidence from Turkey and India,2025,International Political Science Review,25833,true,56394620600,56448439600,true,true,survey_design
added,105000106945,10.1007/s11135-025-02111-z,Implicit discriminatory attitudes in surveys: validation of the semantic affect misattribution procedure for dealing with social desirability in surveys,2025,Quality and Quantity,19372,true,57194640122,57290267800,true,true,survey_design
added,105000168411,10.3758/s13421-025-01700-5,Looking for cues over time: A study on self-initiated monitoring in event-based and time-based prospective memory,2025,Memory and Cognition,12061,true,57201401439,54392949800,true,false,
added,105000377073,10.1111/jcal.70015,"Students' Use of a Learning Analytics Dashboard and Influence of Reference Frames: Goal Setting, Motivation, and Performance",2025,Journal of Computer Assisted Learning,26183,false,57955083600,8617998100,true,true,survey_design
added,105000417315,10.1111/risa.17713,A new hope or phantom menace? Exploring climate emotions and public support for climate interventions across 30 countries,2025,Risk Analysis,26372,true,57192099710,9333655700,true,false,
added,105000728929,10.57832/0tb4-rc49,Collecting Data on Sensitive Experiences and Attitudes: A Malian Case Study,2023,Global Africa,21101283817,false,57215900165,57487294200,true,true,survey_design
added,105000748965,10.1093/pnasnexus/pgaf071,The effect of uncertainty communication on public trust depends on belief–evidence consistency,2025,Pnas Nexus,21101186976,true,58917048800,56580288300,true,true,text_assignment
added,105001064438,10.1177/09520767231176126,Citizens’ intention to follow recommendations from a government-supported AI-enabled system,2025,Public Policy and Administration,5600157642,false,57220781239,35387779100,true,true,survey_design
added,105001066551,10.1007/s11366-023-09880-0,The Factors that Shape Chinese Officials’ Political Attitudes: An Experimental Intergenerational Approach,2025,Journal of Chinese Political Science,5700166813,false,57194499664,58739264100,true,true,survey_design
added,105001077106,10.1111/pops.13008,Bearing the burden of peace: Intergroup attribution bias and public support for peace provisions,2025,Political Psychology,22861,true,57190861198,57188590875,true,true,survey_wording
added,105001115130,10.2139/ssrn.4718347,ASKING GPT FOR THE ORDINARY MEANING OF STATUTORY TERMS,2024,Journal of Law Technology and Policy,21101282682,false,57189501410,6701674963,true,true,survey_design
added,105001259519,10.1115/1.4066700,Assessment of Additive Manufactured Micro-Channel Characteristics: Impact of Hydraulic Diameter Evaluation,2025,Journal of Turbomachinery,20988,false,56818823800,58658745100,true,true,survey_design
added,105001483874,10.1016/j.exis.2025.101659,Resident support for financial incentives in domestic mineral extraction: Evidence from an experimental survey in major US mineral-producing states,2025,Extractive Industries and Society,21100305261,false,38661336000,6506491623,true,true,survey_design
added,105001486172,10.1016/j.istruc.2025.108788,Analysis of vibration characteristics of bridge spans based on the viscoelastic material model: Investigating the relationship between material properties and dynamic parameters,2025,Structures,21100372467,false,60510185300,55906593000,true,true,survey_design
added,105001566449,10.1177/00938548241297690,Decreased Bi-Partisan Support for Pretrial Detention in Less Serious Cases: Evidence From an Experimental Survey,2025,Criminal Justice and Behavior,19664,true,55651184000,57206191244,true,true,survey_design
added,105001684749,10.1093/abm/kaaf018,"Weight loss advice from a healthcare provider is motivating, but it is also stigmatizing: an experimental, scenario-based approach",2025,Annals of Behavioral Medicine,27473,true,56966522700,7101879250,true,true,text_assignment
added,105001731860,10.32744/pse.2025.1.8,Developing future teachers’ working skills in a cohesive pedagogical team at school,2025,Perspektivy Nauki I Obrazovania,21100888252,false,57981479700,57250392100,true,true,survey_design
added,105001812119,10.1080/1553118X.2025.2462087,"I Trust You, but Let Me Talk to AI: The Role of the Chat Agents, Empathy, and Health Issues in Misinformation Guidance",2025,International Journal of Strategic Communication,19700187619,true,57205753297,57205753297,true,true,survey_design
added,105001849546,10.1080/1553118X.2024.2435494,Generating Credibility in Crisis: Will an AI-Scripted Response Be Accepted?,2025,International Journal of Strategic Communication,19700187619,true,57205240520,57760709600,true,true,text_assignment
added,105002055970,10.1037/ppm0000525,The Effect of Types of Language Mistakes on the Persuasiveness of User-Generated Content on Facebook,2024,Psychology of Popular Media,21101051829,true,58094525100,17436116600,true,true,text_assignment
added,105002062900,10.1093/sw/swaf005,Social Workers’ Attitudes and Beliefs about MDMA-Assisted Therapy for Adolescents with PTSD,2025,Social Work United States,19600163400,true,57211443493,57957941500,true,false,
added,105002117884,10.1016/j.pubrev.2025.102569,Engaging in organizational advocacy to fulfill corporate responsibility to race: How passion drives activists’ behavior,2025,Public Relations Review,29139,true,56145205000,57196485713,true,true,survey_design
added,105002158712,10.1111/ajps.12966,How the State Discourages Vigilantism—Evidence From a Field Experiment in South Africa,2026,American Journal of Political Science,15555,true,57216317766,57216317766,true,false,
added,105002182434,10.1108/JPBM-02-2024-4965,Do brand allyship efforts in the black American community require financial investment?,2025,Journal of Product and Brand Management,144666,false,36608111200,59679698500,true,true,survey_design
added,105002322896,10.1021/acs.langmuir.5c00525,Strengthened Zinc Anode by Trace Natural Amino Acid β-Alanine in Aqueous Electrolyte Inspired by Synial Membrane: An Experimental Survey,2025,Langmuir,26987,true,59710026400,7403139654,true,true,survey_design
added,105002416765,10.5006/4420,An Experimental Survey of Anodically Enhanced Cathodic Kinetics of Magnesium Alloys,2023,Corrosion,19823,false,57194435246,7102518315,true,true,survey_design
added,105002484248,10.3280/ria2-2024oa18214,Experimental survey on the instrumental noise in acoustic measurements and those at very low sound levels,2024,Rivista Italiana Di Acustica,21101287783,false,55329213300,7102719743,true,true,survey_design
added,105002669084,10.47368/ejhc.2022.104,Incidental Stigmatisation? Characteristics of Well-Being App Descriptions and Their Effects on Public and Self-Stigmatisation of Depression,2022,European Journal of Health Communication,21101288814,false,56445850800,16444845100,true,true,survey_design
added,105002960275,10.1177/23326492251328905,Multilevel Intersectionality and the Deployment of Disability in Schools,2025,Sociology of Race and Ethnicity,21101097039,true,55018686200,55018686200,true,true,survey_design
added,105002984584,10.1177/23780231251328202,Social Desirability Bias in Measures of Norm Violations and Compliance during the COVID-19 Pandemic: Results of an Experimental Survey in Europe,2025,Socius,21101021489,true,59472937300,25650282400,true,true,survey_design
added,105003027258,10.1109/TPS.2025.3542403,"Theoretical Model, Experimental Survey, and Optimization of Pulse Parameters for 4H-SiC Drift Step Recovery Diode",2025,IEEE Transactions on Plasma Science,28031,false,58009941400,55438498800,true,true,survey_design
added,105003145774,10.23968/2500-0055-2025-10-1-59-69,EFFECTS OF ENVIRONMENTS CONTAMINATED WITH CHLORIDES AND SULFATES ON RC COLUMNS,2025,Architecture and Engineering,21100972429,false,57215931937,55546644800,true,true,survey_design
added,105003189389,10.1038/s41598-025-98332-1,Upper critical fields in normal metal–superconductor–normal metal trilayers,2025,Scientific Reports,21100200805,true,59551428800,56502171300,true,true,survey_design
added,105003271015,10.3389/fpsyg.2025.1531386,Exploring the general acceptance factor for shared automated vehicles: the impact of personality traits and experimentally altered information,2025,Frontiers in Psychology,21100216571,true,57226439450,24281330200,true,true,survey_design
added,105003291618,10.1002/jid.4001,The Provision of Information on Mobile Banking by Local Ambassadors: Experimental Evidence From Peru,2025,Journal of International Development,14850,false,55635393400,57190742854,true,false,
added,105003534112,10.3390/drones9040310,Agricultural Drone-Based Variable-Rate N Application for Regulating Wheat Protein Content,2025,Drones,21101017244,false,23481735300,59754358700,true,true,survey_design
added,105003748486,10.1177/0261927X251323987,Restoring Ingroup Status and Glory: Essentialism as Ingroup Preservation When Collective Victimhood Narratives Are Endorsed,2025,Journal of Language and Social Psychology,15564,true,57190579786,7006277794,true,true,text_assignment
added,105003868460,10.1007/s40519-025-01748-x,The impact of weight and race on perceptions of anorexia nervosa: a replication and extension of Varnado-Sullivan et al. (2020),2025,Eating and Weight Disorders,15460,true,57475843400,55468087900,true,true,text_assignment
added,105003884396,10.1038/s41598-025-98709-2,Strategies to correct vaccine misinformation on social media for pregnant women and the impact of vaccine skepticism,2025,Scientific Reports,21100200805,true,58405421900,15029554000,true,true,survey_design
added,105003997798,10.1177/02654075251334264,Implicit sexual beliefs and relational thriving in new romantic relationships facing imagined sexual dysfunction: The mediating role of sexual communal strength,2025,Journal of Social and Personal Relationships,30086,true,57204852884,57579183800,true,true,survey_design
added,105004579499,10.3389/feduc.2025.1515065,When L1 takes precedence: revisiting semantic acquisition in diverse L2 learners,2025,Frontiers in Education,21100935978,true,56991915300,56991915300,true,true,survey_design
added,105004994941,10.1287/mnsc.2022.02489,Is One Plus One Always Two? Insuring Longevity Risk While Having Multiple Savings Accounts,2025,Management Science,21307,true,57208824962,6506266920,true,true,survey_design
added,105005074733,10.1002/ffj.3866,Influence of Tea Type and Tea-Making Utensil Materials on the Sense of Smell and Catechin Content,2025,Flavour and Fragrance Journal,25857,false,59896192100,59896808600,true,true,survey_design
added,105005553267,10.1177/00220027251342144,The Effect of Reciprocity on Trust: International Cooperation and COVID Aid,2026,Journal of Conflict Resolution,27663,true,59903828000,6507565235,true,true,survey_design
added,105005629503,10.17811/ebl.14.2.2025.95-105,Longer vs. shorter denominations of unemployment and inflation rates: an experimental survey,2025,Economics and Business Letters,21100843485,false,23968938600,55612026300,true,true,survey_design
added,105005771732,10.1080/13501763.2025.2503973,Democratic backsliding and support for public good provision in the European Union,2026,Journal of European Public Policy,19878,true,57215087122,8833087200,true,false,
added,105005954072,10.1016/j.jafr.2025.102034,From deficiency to demand: Consumer preferences for zinc-biofortified rice in Colombia,2025,Journal of Agriculture and Food Research,21101044948,false,59911618800,55673257500,true,false,
added,105006465662,10.3389/fpsyg.2025.1518585,How does digital government influence public policy compliance in public health emergencies? —A study based on mixed method,2025,Frontiers in Psychology,21100216571,true,57193860659,59916850000,true,true,survey_design
added,105006703197,10.3389/fspor.2025.1564917,Promoting physical activity: the contribution of regulatory fit,2025,Frontiers in Sports and Active Living,21101063028,true,58070040400,56190916500,true,true,text_assignment
added,105006975633,10.1016/j.ijmecsci.2025.110405,Passive drag reduction of hyperloop pod by ventilation ducts,2025,International Journal of Mechanical Sciences,50170,false,59705591800,23971309400,true,true,survey_design
added,105006979320,10.1177/13591053251338341,"Managing per- and polyfluoroalkyl substances (PFAS) risk amid uncertainty: Personal relevance, conflicting information, and communication behaviors",2026,Journal of Health Psychology,15536,true,57216461997,57190437914,true,true,survey_design
added,105007045543,10.1080/00918369.2025.2512114,The Impact of Sex and Type of Sexual Behavior on Judgments of Hypothetical Men’s and Women’s Sexuality: A Comparison Between Mixed-Sex Threesomes and Dyadic Sexual Behaviors,2026,Journal of Homosexuality,29972,true,55991531900,25633126600,true,false,
added,105007161711,10.1016/j.jcrimjus.2025.102452,Group-individual probability confusion: Implications for suspect prioritization in criminal investigations,2025,Journal of Criminal Justice,25733,true,8688773900,56844102700,true,true,survey_design
added,105007245446,10.1057/s41599-025-05058-6,How the product-harm crisis influences consumer boycotts: the role of social distance,2025,Humanities and Social Sciences Communications,21101018925,true,57188844518,57204664891,true,true,survey_design
added,105007349850,10.1016/j.jebo.2025.107081,Selective exposure reduces voluntary contributions: Experimental evidence from the German Internet Panel,2025,Journal of Economic Behavior and Organization,23865,true,57224477287,57729096600,true,false,
added,105007428042,10.1177/08862605251343200,The Effectiveness of Affirmative Sexual Consent Cues,2026,Journal of Interpersonal Violence,20374,true,59931572900,6603442685,true,true,text_assignment
added,105007699702,10.3390/healthcare13111227,"The Comprehension, Cosmetics, Convenience, Content, and Credibility of Infographic Patient Information Leaflets (iPILs) Compared to Existing PILs (ePILs)",2025,Healthcare Switzerland,21101041844,true,59549655200,7102019967,true,true,survey_design
added,105008334972,10.1016/j.bodyim.2025.101926,"Demedicalizing baldness: An experimental, mixed methods study",2025,Body Image,12159,false,57204158845,35810708000,true,false,
added,105008946182,10.1017/S0007123425000377,Varieties of Anxieties: Disaggregating Emotion and Voting Behaviour in the COVID-19 Era,2025,British Journal of Political Science,16232,true,59268617900,59137707900,true,true,survey_design
added,105009311034,10.3390/obesities5020041,Anti-Fat Attitudes Towards Weight Gain Caused by the COVID-19 Pandemic or by “Unhealthy” Lifestyle Choices,2025,Obesities,21101272840,false,59965907500,7101728079,true,true,text_assignment
added,105009325460,10.26599/NR.2025.94907404,Singlet/triplet mixed electron exchange enabled efficient chemiluminescence energy transfer between carbon nanodots and luminol–H2O2 reaction,2025,Nano Research,17500155020,false,57194776771,57210464708,true,true,survey_design
added,105009469856,10.1080/08974438.2025.2524670,Beyond Meat and Mindsets: Unveiling the Power of Message Framing on Plant-Based Food Choices,2026,Journal of International Food and Agribusiness Marketing,40720,false,59970598900,56943410300,true,true,survey_design
added,105009482233,10.1016/j.compcom.2025.102947,When collaborating turns into dishonesty: A data-driven heuristic comparing human and AI collaborators,2025,Computers and Composition,26168,true,56559284900,57202951343,true,true,survey_design
added,105009744813,10.1051/sands/2023006,MPHM: Model poisoning attacks on federal learning using historical information momentum,2023,Security and Safety,21101304987,false,57193762604,57194080412,true,false,
added,105009837849,10.1002/agr.70006,Willingness to Pay for Antibiotics Claims Before and After Information on the Growth Promotion Ban,2025,Agribusiness,18700156722,false,7403165192,59976639100,true,false,
added,105009891844,10.3724/SP.J.1041.2025.1540,The impact of time structure cues on prediction motion tasks in the interruption paradigm,2025,Acta Psychologica Sinica,21100943507,false,57221700641,57207039133,true,false,
